N°	Client	Type	ERP	Effectif	Avocats_Associes	Avocats_Collaborateurs	Secretaires	Assistants_Juridiques	Juristes	Informatique	RH	Communication	Documentation	Comptabilite	Departement
13251	FRANCOIS SOCIAL ORLEANS	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	75
13252	CASTEL - SIMON	Client	AIR	7	2	2	2	0	0	0	0	1	0	0	75
13253	PIERRE COMMERCIAL (13016)	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	87
13254	MICHEL Dominique	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	75
13256	ROBERT FISCAL (75002)	Client	NEO	22	4	4	8	4	1	0	1	0	0	0	04
13257	PHILIPPE COMMERCIAL (13014)	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	92
13258	ROUSSEAU , LEGRAND	Client	NEO	9	2	2	2	1	0	1	1	0	0	0	76
13259	MORIN SELARL	Prospect	Kami	1	1	0	0	0	0	0	0	0	0	0	83
13260	ROBIN	Client	ADAPPS	2	1	1	0	0	0	0	0	0	0	0	94
13261	BERNARD	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	75
13262	LEGRAND SOCIAL DIJON	Prospect	AvocatOnline	6	2	1	1	0	0	2	0	0	0	0	75
13263	CHARLES , CLEMENT	Client	NEO	3	2	1	0	0	0	0	0	0	0	0	50
13264	BRUNET CABINET	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	34
13265	DAVID	Client	NEO	13	3	3	4	2	0	0	0	1	0	0	38
13266	BRUN, PETIT, SANCHEZ ET ASSOCIES	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	93
13267	GAUTIER LEGAL	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	45
13268	BENOIT, GAUTHIER, MASSON ET ASSOCIES	Client	AIR	19	4	4	3	5	1	1	0	0	1	0	25
13269	LECLERC	Client	NEO	16	4	3	4	2	1	0	1	0	1	0	75
13270	COLIN , ROUSSEL	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	75
13271	FONTAINE	Client	AIR	17	3	3	3	7	1	0	0	0	0	0	31
13272	FERNANDEZ, MEYER, LEGRAND PARTNERS	Client	AIR	5	2	2	1	0	0	0	0	0	0	0	94
13273	CLEMENT	Client	AIR	4	2	2	0	0	0	0	0	0	0	0	75
13274	LEFEVRE Corinne	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	92
13275	PEREZ Christian	Client	NEO	3	2	0	1	0	0	0	0	0	0	0	31
13276	MARCHAND ET FAURE	Prospect	Kléos	4	2	0	0	2	0	0	0	0	0	0	83
13277	DAVID Paul	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	83
13278	DENIS	Prospect	AvocatOnline	24	5	4	7	4	1	0	1	0	1	1	35
13279	LAURENT	Prospect	Clématis	2	1	0	1	0	0	0	0	0	0	0	75
13280	CASTEL, ROUX, PAUL & ASSOCIES	Client	NEO	6	2	2	1	0	0	0	1	0	0	0	75
13281	CABINET RENAUD MOREAU MORIN	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	75
13282	GUERIN LEGAL EVRY	Client	ADAPPS	4	2	2	0	0	0	0	0	0	0	0	52
13283	CABINET MORIN LOUIS	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	84
13284	MARCHAND Didier	Client	NEO	17	4	4	4	3	0	0	1	0	1	0	69
13285	SCP DUMONT LECLERC	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	75
13286	CHARLES AVOCATS (13004)	Client	NEO	8	2	2	2	0	0	0	1	1	0	0	91
13287	LOPEZ DROIT (13013)	Prospect	Kléos	21	4	4	4	6	1	0	1	0	1	0	92
13288	PAYET LEGAL (13015)	Client	AIR	2	1	1	0	0	0	0	0	0	0	0	44
13289	BERTRAND	Client	NEO	5	2	1	0	2	0	0	0	0	0	0	31
13290	LAURENT	Client	NEO	33	6	5	16	5	1	0	0	0	0	0	31
13291	PIERRE	Prospect	Kléos	24	5	4	7	4	1	0	1	1	0	1	75
13292	ROBERT - FERNANDEZ	Prospect	PolyOffice	2	1	1	0	0	0	0	0	0	0	0	59
13293	BENOIT & MARTIN	Client	NEO	11	3	2	3	2	0	1	0	0	0	0	75
13294	FERNANDEZ Sandrine	Client	NEO	14	3	3	4	2	1	1	0	0	0	0	54
13296	FAURE	Client	AIR	6	2	2	0	0	0	1	1	0	0	0	86
13297	MULLER, LAURENT, BLANCHARD PARTNERS	Client	NEO	19	4	3	7	3	1	0	0	0	0	1	44
13298	GARCIA, SIMON, FOURNIER PARTNERS	Prospect	PolyOffice	2	1	0	1	0	0	0	0	0	0	0	37
13299	MASSON, ROGER, BENOIT & ASSOCIES	Client	AIR	3	2	1	0	0	0	0	0	0	0	0	76
13300	JOLY ET ROY	Client	NEO	7	2	2	0	1	0	1	0	0	1	0	35
13301	CABINET GAUTIER ROCHE JACQUES	Prospect	Kami	1	1	0	0	0	0	0	0	0	0	0	44
13302	MARTINEZ	Client	NEO	10	2	2	4	2	0	0	0	0	0	0	75
13303	SIMON ET JOLY	Client	AIR	6	2	1	2	1	0	0	0	0	0	0	75
13304	PETIT & ASSOCIES	Client	NEO	4	2	0	0	0	2	0	0	0	0	0	67
13305	GARNIER CABINET	Prospect	AvocatOnline	4	2	2	0	0	0	0	0	0	0	0	75
13306	CHARLES SCP	Client	AIR	5	2	1	0	0	2	0	0	0	0	0	63
13307	SCHMITT	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	75
13308	DENIS & LECLERC	Prospect	Kléos	9	2	2	2	1	0	1	1	0	0	0	75
13309	DUFOUR François	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	92
13310	LEFEBVRE, FABRE, GUERIN PARTNERS	Client	ADAPPS	1	1	0	0	0	0	0	0	0	0	0	44
13311	DUBOIS PARTNERS	Client	NEO	22	5	4	8	4	1	0	0	0	0	0	80
13312	BRUNET Patricia	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	75
13313	MOREAU Monique	Client	AIR	2	1	0	1	0	0	0	0	0	0	0	33
13314	MEYER - BENOIT	Client	NEO	6	2	1	1	0	0	0	0	0	2	0	42
13315	ROBERT Jacques	Client	AIR	2	1	1	0	0	0	0	0	0	0	0	22
13316	MICHEL	Prospect	AvocatOnline	17	4	3	4	2	1	1	1	1	0	0	92
13317	JEAN	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	75
13318	SELARL ROGER DUMAS	Client	ADAPPS	3	2	1	0	0	0	0	0	0	0	0	73
13319	CABINET SANCHEZ LEFEBVRE MARCHAND	Client	NEO	20	4	4	6	3	1	1	0	0	1	0	37
13320	CABINET GAUTIER FOURNIER	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	75
13321	DURAND, ROBERT, BRUNET & ASSOCIES	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	49
13322	GAUTHIER ADMINISTRATIF (13001)	Client	NEO	3	2	1	0	0	0	0	0	0	0	0	37
13323	MICHEL	Client	NEO	3	2	1	0	0	0	0	0	0	0	0	59
13324	GAUTIER	Client	NEO	4	2	2	0	0	0	0	0	0	0	0	34
13325	RENAUD, BRUN, ROBERT PARTNERS	Prospect	AvocatOnline	3	2	0	1	0	0	0	0	0	0	0	92
13326	RENAUD CONSEIL	Client	NEO	7	2	2	2	1	0	0	0	0	0	0	76
13327	DUMAS PENAL BESANCON	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	44
13328	RICHARD	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	13
13329	GAUTHIER, BONNET, RICHARD PARTNERS	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	75
13330	ROUX	Client	AIR	22	4	4	4	7	1	1	0	0	0	1	69
13331	GIRAUD - MEUNIER	Client	NEO	5	2	2	1	0	0	0	0	0	0	0	84
13332	VINCENT	Prospect	Jarvis	22	4	4	8	4	1	0	1	0	0	0	37
13333	DUMONT	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	57
13334	SCP LEFEBVRE GUERIN BRUN	Prospect	PolyOffice	25	5	4	10	4	1	0	0	0	1	0	75
13335	ROCHE	Prospect	Kléos	9	3	2	2	1	0	0	1	0	0	0	79
13336	PEREZ & LAMBERT	Client	NEO	7	2	2	2	1	0	0	0	0	0	0	93
13337	MARCHAND, MATHIEU, MERCIER PARTNERS	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	69
13338	SCP NOEL FOURNIER BERNARD DUPONT	Client	NEO	3	2	1	0	0	0	0	0	0	0	0	71
13339	GERARD - LOUIS	Client	AIR	17	4	3	5	3	0	1	0	0	1	0	69
13340	BOYER PARTNERS	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	92
13341	LECOMTE, GERARD, BRUN ET ASSOCIES	Prospect	AvocatOnline	23	5	4	8	4	1	0	1	0	0	0	75
13342	PERRIN & GAUTIER	Client	NEO	17	3	3	7	3	1	0	0	0	0	0	76
13343	CHEVALIER ET GIRAUD	Prospect	AvocatOnline	12	3	3	4	1	0	0	1	0	0	0	33
13344	SCP NICOLAS CHARLES DUFOUR ADAM	Client	NEO	20	4	4	6	4	1	0	0	0	1	0	13
13345	MASSON Monique	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	31
13346	BARBIER JURIDIQUE	Client	NEO	3	2	1	0	0	0	0	0	0	0	0	94
13347	CABINET VINCENT ANDRE LEFEVRE LEGRAND	Client	AIR	9	2	2	3	1	0	0	0	1	0	0	33
13348	SELARL ALEXANDRE SCHMITT NGUYEN BRUN	Client	NEO	22	5	4	9	3	0	0	0	0	1	0	05
13349	HENRY SCP	Client	NEO	9	3	2	2	1	0	0	1	0	0	0	75
13350	BRUN Céline	Client	ADAPPS	19	4	3	7	4	1	0	0	0	0	0	25
13351	RENAUD, PERRIN, NGUYEN ET ASSOCIES	Client	ADAPPS	8	2	2	3	1	0	0	0	0	0	0	75
13352	GAUTHIER Valérie	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	75
13353	DUMAS Valérie	Client	NEO	3	2	0	1	0	0	0	0	0	0	0	92
13354	FAURE	Prospect	PolyOffice	10	3	2	3	1	0	0	0	0	1	0	69
13355	MASSON	Prospect	AvocatOnline	14	3	3	5	3	0	0	0	0	0	0	59
13356	ROUX, VINCENT, MOREL & ASSOCIES	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	13
13357	DAVID EXPERTISE	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	93
13358	PHILIPPE, LEFEVRE, JOLY PARTNERS	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	75
13359	SELARL MEUNIER NGUYEN FERNANDEZ MOREL	Client	AIR	2	1	1	0	0	0	0	0	0	0	0	69
13360	ROBERT CONSEILS	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	75
13361	SELARL BENOIT COLIN	Client	AIR	40	7	6	16	9	1	0	0	0	0	1	93
13362	HENRY ET ASSOCIES	Prospect	Kléos	2	1	1	0	0	0	0	0	0	0	0	75
13363	LAURENT EXPERTISE (13002)	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	44
13364	BARBIER, GERARD, PHILIPPE ET ASSOCIES	Client	AIR	9	2	2	1	1	0	0	2	0	1	0	45
13365	GAUTHIER ET ASSOCIES	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	75
13366	PETIT Isabelle	Client	NEO	6	2	2	1	0	0	0	0	1	0	0	86
13367	LEROUX	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	75
13368	BLANCHARD - PHILIPPE	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	49
13369	SELARL RICHARD DUMONT LEROY	Prospect	Clématis	10	3	2	4	1	0	0	0	0	0	0	69
13370	LECLERC - BERTRAND	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	75
13371	SELARL JOLY FRANCOIS LAMBERT GAUTHIER	Client	NEO	7	2	2	2	1	0	0	0	0	0	0	92
13372	CARON	Client	NEO	17	4	3	4	3	1	0	1	1	0	0	75
13373	SANCHEZ	Prospect	AvocatOnline	17	4	3	7	3	0	0	0	0	0	0	75
13374	PAYET, ROBERT, GIRARD ET ASSOCIES	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	93
13375	ROGER ET NOEL	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	93
13376	SCP DURAND ANDRE MORIN LOPEZ	Prospect	Clématis	3	2	1	0	0	0	0	0	0	0	0	75
13377	BOYER Eric	Prospect	Kléos	11	3	2	3	2	0	0	0	0	1	0	38
13378	LUCAS , MASSON	Client	NEO	7	2	2	2	1	0	0	0	0	0	0	38
13379	LECOMTE, BENOIT, BONNET & ASSOCIES	Client	NEO	12	3	2	3	1	1	0	0	0	2	0	75
13380	DUPONT ADMINISTRATIF CHALONS	Client	AIR	22	4	3	10	3	1	0	0	0	0	1	75
13381	FONTAINE Nicole	Client	NEO	9	2	2	2	1	0	0	1	1	0	0	31
13382	LEMAIRE, CARON, ANDRE PARTNERS	Client	AIR	19	4	3	7	4	1	0	0	0	0	0	69
13383	BRUNET SCP	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	45
13384	SCP GARCIA DAVID	Client	NEO	25	5	4	8	5	0	0	1	1	0	1	75
13385	CLEMENT JURISTES	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	67
13386	CHEVALIER , DUMONT	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	32
13387	THOMAS SCP	Client	AIR	10	3	2	3	2	0	0	0	0	0	0	38
13388	PHILIPPE	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	93
13389	BLANC, BARBIER, NICOLAS PARTNERS	Prospect	AvocatOnline	200	34	33	25	54	35	3	4	3	2	7	66
13390	GUERIN - ADAM	Prospect	AvocatOnline	4	2	2	0	0	0	0	0	0	0	0	92
13391	CABINET LEGRAND PETIT	Prospect	Kléos	2	1	0	1	0	0	0	0	0	0	0	92
13392	LECLERC JURISTES TOURS	Client	NEO	15	3	3	4	3	1	1	0	0	0	0	75
13393	PHILIPPE	Client	NEO	7	2	2	1	0	0	0	1	1	0	0	13
13394	LOUIS AFFAIRES	Prospect	AvocatOnline	9	3	2	2	1	0	0	0	1	0	0	75
13395	PIERRE LEGAL (69007)	Client	AIR	2	1	1	0	0	0	0	0	0	0	0	93
13396	DUFOUR AVOCATS (13007)	Client	AIR	15	4	3	5	2	0	0	0	1	0	0	61
13397	MARTINEZ - GUILLOT	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	75
13398	ROUSSEAU	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	53
13399	DAVID	Prospect	AvocatOnline	9	3	2	3	1	0	0	0	0	0	0	93
13400	RENARD ET ASSOCIES	Prospect	Jarvis	3	2	1	0	0	0	0	0	0	0	0	33
13401	BARBIER SOCIAL BLOIS	Prospect	Clématis	8	2	2	1	1	0	0	0	0	2	0	30
13402	CLEMENT	Client	NEO	3	2	1	0	0	0	0	0	0	0	0	75
13403	GAUTIER LEGAL BOURGES	Prospect	Kléos	1	1	0	0	0	0	0	0	0	0	0	75
13404	MERCIER - RICHARD	Prospect	AvocatOnline	2	1	0	1	0	0	0	0	0	0	0	16
13405	HENRY	Client	ADAPPS	8	2	2	3	1	0	0	0	0	0	0	67
13406	THOMAS	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	34
13407	PHILIPPE - FAURE	Client	AIR	9	3	2	2	1	0	0	1	0	0	0	69
13408	FOURNIER & DUFOUR	Client	ADAPPS	41	7	7	15	8	3	0	0	0	0	1	08
13409	LOUIS AVOCATS (13016)	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	75
13410	CABINET FRANCOIS GAUTHIER MEYER BONNET	Prospect	AvocatOnline	5	2	3	0	0	0	0	0	0	0	0	38
13411	DUMONT	Prospect	PolyOffice	23	4	4	8	4	1	0	0	0	1	1	13
13412	LEFEVRE ET GUERIN	Prospect	AvocatOnline	18	4	4	5	3	0	1	0	0	1	0	06
13413	JOLY ADMINISTRATIF (13015)	Client	ADAPPS	5	2	2	1	0	0	0	0	0	0	0	75
13414	PIERRE CONSEILS	Client	ADAPPS	4	2	2	0	0	0	0	0	0	0	0	75
13415	CHARLES	Client	NEO	20	4	4	4	6	1	0	0	1	0	0	75
13416	JOLY ET GARCIA	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	75
13417	PERRIN CONSEIL	Prospect	Kléos	6	2	1	2	1	0	0	0	0	0	0	94
13418	SANCHEZ COMMERCIAL (13007)	Client	AIR	10	3	2	4	1	0	0	0	0	0	0	93
13419	FABRE SOCIAL PARIS	Prospect	AvocatOnline	5	2	1	2	0	0	0	0	0	0	0	73
13420	LECLERC & ASSOCIES	Client	ADAPPS	27	5	5	10	5	1	0	0	0	1	0	49
13421	RICHARD & ASSOCIES	Prospect	PolyOffice	2	1	1	0	0	0	0	0	0	0	0	75
13422	DUFOUR	Client	NEO	15	4	3	2	4	0	1	0	1	0	0	22
13423	FERNANDEZ	Client	NEO	15	3	3	4	2	1	1	0	0	1	0	75
13424	LOPEZ AFFAIRES	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	75
13425	JOLY	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	40
13426	MULLER, CARON, DUFOUR ET ASSOCIES	Client	NEO	4	2	2	0	0	0	0	0	0	0	0	13
13427	JEAN & BLANC	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	75
13428	GAUTHIER AVOCATS	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	92
13429	SELARL JEAN GAUTHIER LUCAS	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	35
13430	COLIN Corinne	Client	AIR	2	1	1	0	0	0	0	0	0	0	0	38
13431	SELARL SIMON JOLY	Prospect	Kléos	1	1	0	0	0	0	0	0	0	0	0	69
13432	SELARL BENOIT MEUNIER	Prospect	PolyOffice	7	2	2	1	0	0	0	0	2	0	0	75
13433	SELARL PAUL BARBIER MARIE MEUNIER	Client	ADAPPS	1	1	0	0	0	0	0	0	0	0	0	75
13434	SELARL ROGER ADAM ROUX	Client	AIR	2	1	1	0	0	0	0	0	0	0	0	37
13435	NICOLAS & BERTRAND	Client	NEO	10	3	2	2	2	0	0	1	0	0	0	75
13436	ROUX & MEUNIER	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	44
13437	GAUTHIER	Client	NEO	9	3	2	2	1	0	0	0	0	1	0	75
13438	LEFEVRE & PETIT	Client	ADAPPS	2	1	1	0	0	0	0	0	0	0	0	92
13439	GIRARD - ALEXANDRE	Prospect	Clématis	10	3	2	2	1	0	1	0	1	0	0	77
13440	MORIN , BENOIT	Prospect	Jarvis	12	3	2	5	2	0	0	0	0	0	0	95
13441	ROBIN EXPERTISE (13015)	Prospect	AvocatOnline	13	3	3	2	5	0	0	0	0	0	0	69
13442	SANCHEZ	Prospect	Clématis	10	3	2	3	1	0	0	0	1	0	0	75
13443	GARCIA & ASSOCIES	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	34
13444	ROCHE	Prospect	AvocatOnline	6	2	2	0	0	0	1	1	0	0	0	01
13445	CLEMENT	Client	NEO	20	4	4	3	5	1	1	1	0	1	0	69
13446	PEREZ , MORIN	Client	NEO	2	1	0	1	0	0	0	0	0	0	0	75
13447	BRUNET	Prospect	AvocatOnline	7	2	2	2	1	0	0	0	0	0	0	89
13448	GIRARD	Client	NEO	4	2	2	0	0	0	0	0	0	0	0	67
13449	DENIS	Prospect	Clématis	9	3	2	2	1	0	0	0	0	1	0	26
13450	FRANCOIS & DUBOIS	Client	AIR	7	2	1	1	1	0	0	0	2	0	0	54
13451	SCP RENAUD SANCHEZ SIMON ADAM	Client	AIR	2	1	1	0	0	0	0	0	0	0	0	34
13452	BOYER, LAMBERT, GAUTHIER & ASSOCIES	Client	AIR	4	2	2	0	0	0	0	0	0	0	0	75
13453	LEFEBVRE, DUMAS, ROBERT ET ASSOCIES	Client	NEO	4	2	2	0	0	0	0	0	0	0	0	13
13454	LEGRAND AFFAIRES	Client	NEO	11	3	2	4	2	0	0	0	0	0	0	95
13455	CABINET DUFOUR LECOMTE GARCIA BERNARD	Client	NEO	2	1	0	1	0	0	0	0	0	0	0	13
13456	ROCHE AFFAIRES MEAUX	Client	AIR	10	2	2	3	2	0	0	1	0	0	0	30
13457	RENAUD	Client	NEO	18	3	3	8	3	1	0	0	0	0	0	69
13458	RICHARD CONSEILS	Prospect	AvocatOnline	16	4	3	5	3	0	0	1	0	0	0	34
13459	SELARL VINCENT LAURENT FABRE	Prospect	AvocatOnline	7	2	1	1	1	0	0	2	0	0	0	34
13460	CHEVALIER CONSEILS	Client	AIR	8	2	2	2	1	0	1	0	0	0	0	75
13461	LEBRUN Catherine	Prospect	PolyOffice	1	1	0	0	0	0	0	0	0	0	0	93
13462	ROUSSEL	Client	NEO	2	1	0	1	0	0	0	0	0	0	0	57
13463	NOEL - BLANC	Client	AIR	2	1	1	0	0	0	0	0	0	0	0	37
13464	MARTINEZ	Prospect	PolyOffice	3	2	1	0	0	0	0	0	0	0	0	22
13465	MARIE	Client	ADAPPS	6	2	1	0	1	0	0	0	0	2	0	75
13466	JACQUES COMMERCIAL PONTOISE	Prospect	AvocatOnline	11	3	2	3	2	0	0	0	0	1	0	13
13467	CABINET NGUYEN MORIN	Prospect	Kami	41	7	7	16	7	1	1	0	0	1	1	33
13468	ROUSSEAU, PHILIPPE, PIERRE & ASSOCIES	Client	AIR	16	4	3	6	2	0	1	0	0	0	0	93
13469	JACQUES LEGAL (13015)	Prospect	Jarvis	7	2	2	1	0	0	1	1	0	0	0	67
13470	FOURNIER LAW FIRM	Prospect	Clématis	16	3	3	6	3	1	0	0	0	0	0	75
13471	CABINET SCHMITT DURAND LEGRAND	Client	AIR	20	4	4	8	2	1	1	0	0	0	0	75
13472	NGUYEN & MERCIER	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	75
13473	DAVID LEGAL	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	75
13474	PEREZ ET MORIN	Client	NEO	25	5	4	11	4	1	0	0	0	0	0	67
13475	MARIE, CASTEL, MOREAU & ASSOCIES	Client	AIR	9	3	2	1	2	0	0	0	0	1	0	14
13476	CABINET LEMAIRE FOURNIER FERNANDEZ	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	75
13477	GUILLOT, BERTRAND, VINCENT PARTNERS	Client	AIR	12	3	3	4	2	0	0	0	0	0	0	67
13478	MATHIEU	Prospect	Kléos	10	3	2	3	1	0	0	1	0	0	0	27
13479	FOURNIER, BENOIT, LEROY & ASSOCIES	Prospect	Kléos	4	2	2	0	0	0	0	0	0	0	0	66
13480	MARTINEZ EXPERTISE	Client	ADAPPS	9	3	2	3	1	0	0	0	0	0	0	75
13481	DURAND IMMOBILIER PONTOISE	Client	NEO	4	2	0	0	1	1	0	0	0	0	0	44
13482	COLIN	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	75
13483	GIRAUD Laurence	Client	NEO	22	4	4	6	4	1	0	0	1	1	1	84
13484	CARON	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	33
13485	MASSON AVOCATS	Client	NEO	12	3	2	2	4	1	0	0	0	0	0	92
13486	MOREL , GARNIER	Client	NEO	15	4	3	4	2	0	0	1	1	0	0	94
13487	SCP JACQUES ROUSSEL	Client	NEO	17	4	3	5	3	1	0	0	0	1	0	69
13488	BERNARD	Client	AIR	15	3	3	5	3	1	0	0	0	0	0	31
13489	BLANC ET CASTEL	Client	NEO	17	4	3	8	2	0	0	0	0	0	0	68
13490	LEBRUN	Prospect	AvocatOnline	11	3	2	2	4	0	0	0	0	0	0	34
13491	SELARL NGUYEN ROUSSEL	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	13
13492	GARNIER ADMINISTRATIF (13008)	Client	NEO	9	2	2	2	1	0	0	1	1	0	0	75
13493	CABINET PEREZ ANDRE	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	75
13494	NOEL	Client	NEO	32	6	5	14	5	1	1	0	0	0	0	75
13495	LECLERC, MEUNIER, ALEXANDRE & ASSOCIES	Client	AIR	21	4	4	9	3	1	0	0	0	0	0	32
13496	CHEVALIER	Client	NEO	11	3	2	4	2	0	0	0	0	0	0	75
13497	RICHARD Jean	Client	NEO	8	2	2	3	1	0	0	0	0	0	0	75
13498	PERRIN FAMILLE (13006)	Client	ADAPPS	6	2	2	0	0	0	0	1	1	0	0	75
13499	LECOMTE, RENAUD, LEROUX PARTNERS	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	93
13500	ANDRE - FERNANDEZ	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	06
13501	MARIE Catherine	Client	NEO	4	2	0	0	2	0	0	0	0	0	0	69
13502	PIERRE	Prospect	Jarvis	15	3	3	3	5	0	0	0	0	0	1	33
13503	BONNET	Client	AIR	3	2	0	1	0	0	0	0	0	0	0	57
13504	NICOLAS	Prospect	Kami	1	1	0	0	0	0	0	0	0	0	0	02
13505	SANCHEZ	Client	NEO	17	4	3	8	2	0	0	0	0	0	0	94
13506	FOURNIER, LEROY, BERNARD PARTNERS	Prospect	PolyOffice	10	3	2	2	3	0	0	0	0	0	0	93
13507	SELARL BRUNET BERTRAND LEROY MICHEL	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	06
13508	LEROUX	Prospect	Jarvis	2	1	0	1	0	0	0	0	0	0	0	59
13509	MERCIER EXPERTISE	Client	AIR	2	1	1	0	0	0	0	0	0	0	0	16
13510	DUFOUR LEGAL (13005)	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	75
13511	SELARL BRUNET FERNANDEZ LAMBERT	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	75
13512	FONTAINE	Prospect	Kléos	2	1	1	0	0	0	0	0	0	0	0	13
13513	CHEVALIER Christine	Client	NEO	10	3	2	4	1	0	0	0	0	0	0	93
13514	DUPONT, THOMAS, PHILIPPE & ASSOCIES	Client	AIR	2	1	1	0	0	0	0	0	0	0	0	35
13516	ROUX	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	94
13517	RENARD FISCAL (13007)	Prospect	PolyOffice	9	3	2	2	1	0	0	1	0	0	0	92
13518	MAURY & MORIN	Client	NEO	18	4	3	7	3	1	0	0	0	0	0	94
13519	PAUL Laurence	Prospect	AvocatOnline	15	3	3	6	2	0	0	0	0	0	1	75
13520	LECOMTE SELARL	Client	NEO	8	2	2	3	1	0	0	0	0	0	0	33
13521	LUCAS David	Client	NEO	9	3	2	3	1	0	0	0	0	0	0	67
13522	GUILLOT	Prospect	AvocatOnline	15	3	3	5	3	1	0	0	0	0	0	54
13523	BRUN	Prospect	AvocatOnline	3	2	1	0	0	0	0	0	0	0	0	37
13524	DURAND , BENOIT	Prospect	PolyOffice	2	1	0	1	0	0	0	0	0	0	0	75
13525	MASSON	Prospect	AvocatOnline	5	2	3	0	0	0	0	0	0	0	0	75
13526	CHARLES	Prospect	AvocatOnline	11	3	2	2	4	0	0	0	0	0	0	75
13527	JEAN	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	31
13528	CABINET GUILLOT JOLY LECLERC	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	51
13529	CHARLES JURISTES (13013)	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	64
13530	PERRIN COMMERCIAL (13005)	Client	NEO	2	1	0	1	0	0	0	0	0	0	0	44
13531	PAYET Corinne	Client	NEO	9	2	2	3	1	0	1	0	0	0	0	82
13532	LECLERC ET MARTINEZ	Prospect	AvocatOnline	7	2	2	2	1	0	0	0	0	0	0	75
